,User ID,Game Title,Hours Played,Game ID
28165,47240858,Empire Total War,114.0,1043
28166,47240858,Napoleon Total War,65.0,2028
28167,47240858,"Warhammer 40,000 Dawn of War - Game of the Year Edition",6.4,3434
28168,47240858,Company of Heroes,4.5,636
28169,47240858,Team Fortress 2,0.9,2994
28170,47240858,Titan Quest,0.7,3218
28171,47240858,Total War Battles KINGDOM,0.6,3263
28172,55300764,Call of Duty Modern Warfare 2 - Multiplayer,203.0,490
28173,55300764,Empire Total War,89.0,1043
28174,55300764,Call of Duty Black Ops,33.0,479
28175,55300764,Call of Duty Modern Warfare 2,21.0,489
28176,55300764,Fallout 3,14.1,1160
28177,55300764,Call of Duty Modern Warfare 3,12.3,491
28178,55300764,Call of Duty Modern Warfare 3 - Multiplayer,11.0,492
28179,55300764,Call of Duty Black Ops - Multiplayer,10.5,480
28180,55300764,Railroad Tycoon 3,9.6,2386
28181,186902489,Unturned,17.3,3350
28182,124429562,Team Fortress 2,22.0,2994
28183,101638181,Team Fortress 2,4.0,2994
28184,145869570,Team Fortress 2,2.5,2994
28185,150991587,Dota 2,535.0,922
28186,150991587,Counter-Strike Global Offensive,50.0,673
28187,150991587,Realm of the Mad God,4.6,2401
28188,225982565,Team Fortress 2,0.2,2994
28189,179708074,Dota 2,1.9,922
28190,26333936,Call of Duty Black Ops,57.0,479
28191,26333936,Call of Duty Modern Warfare 3,35.0,491
28192,26333936,Call of Duty Black Ops II,17.6,483
28193,26333936,Call of Duty Ghosts,15.4,487
28194,26333936,Call of Duty Advanced Warfare,11.3,477
28195,26333936,Red Orchestra Ostfront 41-45,1.8,2417
28196,26333936,Darkest Hour Europe '44-'45,0.8,762
28197,26333936,Mare Nostrum,0.6,1858
28198,26333936,Call of Duty Black Ops II - Zombies,0.6,485
28199,26333936,Call of Duty Black Ops - Multiplayer,0.2,480
28200,226559137,Dota 2,257.0,922
28201,104802064,Team Fortress 2,36.0,2994
28202,104802064,Rusty Hearts,3.2,2525
28203,104802064,Blacklight Retribution,0.5,361
28204,112865325,Grand Theft Auto V,32.0,1374
28205,112865325,Unreal Tournament 3 Black Edition,1.4,3347
28206,48456902,The Elder Scrolls IV Oblivion ,132.0,3065
28207,48456902,The Elder Scrolls V Skyrim,99.0,3067
28208,48456902,Call of Duty Modern Warfare 3,69.0,491
28209,48456902,Kings Bounty Legions,57.0,1682
28210,48456902,RIFT,30.0,2359
28211,48456902,Portal,14.3,2258
28212,48456902,Sniper Ghost Warrior,13.7,2743
28213,48456902,Fallout New Vegas,5.8,1163
28214,48456902,Borderlands 2,1.8,414
28215,166413380,Dungeon Siege III,0.2,973
28216,105186824,Dota 2,3.4,922
28217,105186824,Team Fortress 2,0.3,2994
28218,183601681,Dota 2,32.0,922
28219,303105690,Dota 2,45.0,922
28220,23306116,Half-Life,0.4,1443
28221,132852256,Counter-Strike,1036.0,670
28222,132852256,Counter-Strike Condition Zero,0.8,671
28223,132852256,EasyAntiCheat eSports,0.7,1012
28224,212828039,Dota 2,0.9,922
28225,157467012,Dota 2,28.0,922
28226,140149061,Dota 2,136.0,922
28227,291038678,Call of Duty Modern Warfare 2,6.4,489
28228,183999086,Unturned,18.6,3350
28229,183999086,Aura Kingdom,5.2,246
28230,183999086,Divine Souls,4.0,897
28231,183999086,Tom Clancy's Ghost Recon Phantoms - NA,1.3,3235
28232,183999086,My Lands,0.2,1981
28233,304396588,Euro Truck Simulator 2,12.9,1084
28234,179394166,DayZ,99.0,777
28235,179394166,PAYDAY 2,23.0,2160
28236,179394166,Warface,11.7,3425
28237,179394166,S.K.I.L.L. - Special Force 2,4.3,2527
28238,179394166,Hazard Ops,1.3,1474
28239,179394166,Unturned,0.8,3350
28240,179394166,Arma 2 Operation Arrowhead,0.6,205
28241,179394166,Back to Dinosaur Island ,0.1,276
28242,307351018,Marvel Heroes 2015,15.4,1863
28243,45145682,Call of Duty Black Ops - Multiplayer,90.0,480
28244,45145682,Darksiders,3.2,764
28245,45145682,F.E.A.R. 2 Project Origin,3.1,1104
28246,45145682,Tom Clancy's Rainbow Six Vegas 2,1.2,3241
28247,45145682,Darksiders II,1.1,765
28248,45145682,RollerCoaster Tycoon 3 Platinum!,0.6,2501
28249,260538236,Robocraft,84.0,2482
28250,260538236,CastleMiner Z,38.0,531
28251,260538236,Team Fortress 2,34.0,2994
28252,260538236,Dota 2,12.8,922
28253,260538236,Counter-Strike Global Offensive,4.2,673
28254,260538236,Disney Infinity 3.0 Play Without Limits,0.8,888
28255,13863290,Counter-Strike Source,473.0,675
28256,13863290,Half-Life 2,3.2,1444
28257,244615705,Counter-Strike Source,10.5,675
28258,293115480,Counter-Strike Global Offensive,21.0,673
28259,39760170,Day of Defeat Source,15.4,776
28260,39760170,Counter-Strike Source,9.3,675
28261,39760170,Half-Life 2 Deathmatch,1.1,1445
28262,305190256,Call of Duty Black Ops II - Multiplayer,51.0,484
28263,305190256,Call of Duty Black Ops II,1.5,483
28264,305190256,Call of Duty Black Ops II - Zombies,0.2,485
28265,190887447,Dota 2,9.1,922
28266,147143958,Dota 2,29.0,922
28267,147143958,Heroes & Generals,1.2,1496
28268,147143958,Serious Sam HD The Second Encounter,0.6,2628
28269,147602451,Dota 2,102.0,922
28270,285883244,Counter-Strike Global Offensive,194.0,673
28271,285883244,PAYDAY 2,6.8,2160
28272,285883244,Dying Light,3.3,989
28273,285883244,Sniper Elite 3,0.8,2737
28274,285883244,Car Mechanic Simulator 2014,0.4,508
28275,127074858,Dota 2,2531.0,922
28276,127074858,Burnout Paradise The Ultimate Box,0.6,457
28277,34124250,Counter-Strike,0.2,670
28278,153819101,Sid Meier's Civilization V,35.0,2691
28279,13802025,Team Fortress 2,13.3,2994
28280,13802025,Half-Life 2,0.5,1444
28281,214241787,Dota 2,0.7,922
28282,202705453,Dota 2,1441.0,922
28283,168574527,Dota 2,2.3,922
28284,246452376,Batman Arkham Origins,45.0,299
28285,246452376,Infinite Crisis,8.8,1578
28286,254089285,Dota 2,14.2,922
28287,136695520,Dota 2,7.3,922
28288,28997716,Counter-Strike Source,197.0,675
28289,28997716,Team Fortress 2,50.0,2994
28290,28997716,Day of Defeat Source,16.3,776
28291,28997716,Half-Life 2,9.9,1444
28292,28997716,Audiosurf,9.6,241
28293,28997716,Half-Life 2 Episode Two,6.1,1447
28294,28997716,Sid Meier's Civilization V,5.2,2691
28295,28997716,Peggle Deluxe,0.9,2201
28296,28997716,Fallout,0.9,1158
28297,28997716,Alien Swarm,0.8,131
28298,28997716,Half-Life 2 Lost Coast,0.4,1448
28299,233278562,Dota 2,1.2,922
28300,109323647,Dota 2,729.0,922
28301,109323647,Team Fortress 2,0.4,2994
28302,264438536,Team Fortress 2,45.0,2994
28303,264438536,Robocraft,22.0,2482
28304,264438536,Garry's Mod,13.2,1313
28305,264438536,Dota 2,9.9,922
28306,264438536,Unturned,7.2,3350
28307,264438536,BLOCKADE 3D,6.1,271
28308,264438536,Blender 2.76b,5.7,373
28309,264438536,PlanetSide 2,3.4,2237
28310,264438536,Red Crucible Firestorm,1.7,2411
28311,264438536,Blacklight Retribution,0.8,361
28312,264438536,Magicka Wizard Wars,0.6,1842
28313,264438536,Far Cry 4,0.2,1172
28314,264438536,HAWKEN,0.1,1430
28315,283872900,Counter-Strike Global Offensive,467.0,673
28316,283872900,AdVenture Capitalist,185.0,74
28317,283872900,Clicker Heroes,87.0,590
28318,283872900,Block N Load,54.0,377
28319,283872900,Time Clickers,47.0,3206
28320,283872900,Dota 2,10.0,922
28321,108391103,Sid Meier's Civilization V,0.2,2691
28322,104870123,Dota 2,930.0,922
28323,104870123,Garry's Mod,118.0,1313
28324,104870123,Arma 2 Operation Arrowhead,96.0,205
28325,104870123,Terraria,61.0,3007
28326,104870123,Sid Meier's Civilization V,53.0,2691
28327,104870123,Age of Empires II HD Edition,44.0,92
28328,104870123,Counter-Strike Source,19.8,675
28329,104870123,Rust,18.7,2523
28330,104870123,Team Fortress 2,15.6,2994
28331,104870123,Left 4 Dead 2,14.2,1733
28332,104870123,Rome Total War,14.2,2504
28333,104870123,Counter-Strike Global Offensive,10.8,673
28334,104870123,DayZ,10.8,777
28335,104870123,Ace of Spades,9.4,68
28336,104870123,Worms Revolution,9.0,3511
28337,104870123,Unturned,6.9,3350
28338,104870123,Magicka,6.6,1840
28339,104870123,BioShock Infinite,4.9,348
28340,104870123,Torchlight II,3.8,3259
28341,104870123,Don't Starve,3.6,916
28342,104870123,Dungeon Defenders,1.7,966
28343,104870123,Portal 2,1.6,2259
28344,104870123,FUEL,1.4,1138
28345,104870123,Trine 2,1.3,3299
28346,104870123,Happy Wars,0.7,1461
28347,104870123,Arma 2,0.5,201
28348,104870123,Heroes & Generals,0.5,1496
28349,104870123,Eets Munchies,0.5,1023
28350,104870123,Star Wars - Battlefront II,0.5,2829
28351,104870123,Dead Island,0.3,782
28352,104870123,Magic 2014 ,0.3,1830
28353,104870123,Chivalry Medieval Warfare,0.3,559
28354,104870123,The Elder Scrolls V Skyrim,0.2,3067
28355,104870123,Just Cause 2,0.1,1634
28356,15221799,Dota 2,1857.0,922
28357,15221799,Clicker Heroes,162.0,590
28358,15221799,The Elder Scrolls V Skyrim,45.0,3067
28359,15221799,Assassin's Creed IV Black Flag,44.0,227
28360,15221799,Don't Starve,33.0,916
28361,15221799,Middle-earth Shadow of Mordor,22.0,1914
28362,15221799,Castle Crashers,21.0,526
28363,15221799,Worms Reloaded,18.1,3510
28364,15221799,Magicka,17.4,1840
28365,15221799,The Forest,14.6,3079
28366,15221799,Counter-Strike Source,14.4,675
28367,15221799,Sonic & All-Stars Racing Transformed,8.1,2758
28368,15221799,Counter-Strike Global Offensive,8.1,673
28369,15221799,Deponia,7.8,833
28370,15221799,Dead Island,5.8,782
28371,15221799,Godus,4.8,1349
28372,15221799,Path of Exile,3.3,2197
28373,15221799,Garry's Mod,2.2,1313
28374,15221799,Free to Play,1.4,1262
28375,15221799,Counter-Strike,0.8,670
28376,15221799,Jurassic Park The Game,0.7,1632
28377,15221799,Day of Defeat Source,0.4,776
28378,15221799,Team Fortress 2,0.3,2994
28379,15221799,Source Filmmaker,0.2,2766
28380,133439936,Terraria,28.0,3007
28381,133439936,Rust,18.7,2523
28382,133439936,The Elder Scrolls V Skyrim,15.7,3067
28383,133439936,Garry's Mod,15.1,1313
28384,133439936,BattleBlock Theater,4.1,312
28385,133439936,Team Fortress 2,4.1,2994
28386,133439936,Just Cause 2 Multiplayer Mod,3.8,1635
28387,133439936,Starbound,3.6,2848
28388,133439936,Trine 2,3.0,3299
28389,133439936,Borderlands 2,2.8,414
28390,133439936,Chivalry Medieval Warfare,2.7,559
28391,133439936,Proteus,1.7,2306
28392,133439936,Portal,1.6,2258
28393,133439936,Dota 2,1.2,922
28394,133439936,Delver,1.2,824
28395,133439936,The Binding of Isaac,0.7,3030
28396,133439936,DayZ,0.7,777
28397,133439936,Spelunky,0.3,2801
28398,133439936,Risk of Rain,0.2,2475
28399,133439936,7 Days to Die,0.2,27
28400,126290232,Team Fortress 2,2.1,2994
28401,126290232,Gotham City Impostors Free To Play,0.3,1358
28402,126290232,America's Army Proving Grounds,0.2,149
28403,248499268,Dota 2,3.3,922
28404,162478997,Dota 2,4.2,922
28405,275667776,Dota 2,3.2,922
28406,193705276,Dota 2,1467.0,922
28407,193705276,Counter-Strike Global Offensive,3.9,673
28408,287260444,Dota 2,28.0,922
28409,233532285,Grand Theft Auto V,381.0,1374
28410,105361549,Dota 2,154.0,922
28411,107950496,Team Fortress 2,166.0,2994
28412,107950496,Dota 2,2.4,922
28413,148847158,Dota 2,25.0,922
28414,157530604,Dungeons & Dragons Online,55.0,980
28415,157530604,Portal 2,47.0,2259
28416,157530604,The Stanley Parable,14.1,3155
28417,157530604,Surgeon Simulator,9.8,2936
28418,157530604,Left 4 Dead 2,2.2,1733
28419,157530604,Spooky's House of Jump Scares,2.1,2812
28420,136258332,Counter-Strike Source,96.0,675
28421,188380403,Unturned,38.0,3350
28422,162512492,Dota 2,52.0,922
28423,162512492,Path of Exile,2.8,2197
28424,178701168,Team Fortress 2,1.5,2994
28425,107241585,Dota 2,11.9,922
28426,128275106,Dota 2,11.1,922
28427,102796492,Dota 2,3.8,922
28428,205074970,Dota 2,12.1,922
28429,146678136,Dota 2,1.9,922
28430,173344308,Team Fortress 2,164.0,2994
28431,173344308,Unturned,53.0,3350
28432,173344308,BLOCKADE 3D,38.0,271
28433,173344308,Toribash,0.3,3260
28434,167418202,Dota 2,1635.0,922
28435,293076852,Counter-Strike Nexon Zombies,1.4,674
28436,189704237,Dota 2,13.5,922
28437,156494774,Dota 2,2.5,922
28438,261067712,Trove,12.5,3308
28439,261067712,Robocraft,8.5,2482
28440,261067712,The Lord of the Rings Online,7.0,3111
28441,261067712,Warframe,3.9,3426
28442,261067712,Unturned,3.1,3350
28443,261067712,Marvel Heroes 2015,2.0,1863
28444,261067712,Brawlhalla,1.8,424
28445,261067712,Moonbase Alpha,0.8,1955
28446,261067712,Dota 2,0.3,922
28447,261067712,Transformice,0.3,3287
28448,261067712,No More Room in Hell,0.1,2070
28449,261067712,Copa Petrobras de Marcas,0.1,657
28450,176150662,Dota 2,491.0,922
28451,258530685,Sakura Clicker,19.0,2560
28452,258530685,Eternal Senia,4.9,1073
28453,258530685,Dota 2,1.0,922
28454,258530685,Block N Load,1.0,377
28455,258530685,SC2VN - The eSports Visual Novel,0.9,2532
28456,258530685,NEKOPARA Vol. 0,0.5,2000
28457,258530685,FaceRig,0.3,1145
28458,120523185,FEZ,48.0,1118
28459,120523185,Mini Metro,38.0,1930
28460,120523185,TowerFall Ascension,23.0,3269
28461,120523185,Transistor,19.7,3288
28462,120523185,The Night of the Rabbit,15.9,3125
28463,120523185,Trine 2,15.1,3299
28464,120523185,The Jackbox Party Pack 2,14.3,3100
28465,120523185,Dota 2,6.7,922
28466,120523185,Little Inferno,4.8,1771
28467,120523185,Broken Age,2.1,437
28468,120523185,140,2.0,10
28469,120523185,Solar 2,1.6,2752
28470,120523185,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,1.5,60
28471,120523185,Antichamber,1.3,185
28472,120523185,Secrets of Rtikon,1.1,2614
28473,120523185,"Papers, Please",0.9,2184
28474,120523185,Superbrothers Sword & Sworcery EP,0.9,2929
28475,120523185,Monaco,0.7,1946
28476,120523185,LIMBO,0.5,1714
28477,120523185,Bastion,0.5,292
28478,120523185,Crayon Physics Deluxe,0.4,680
28479,120523185,NightSky,0.3,2059
28480,120523185,Lume,0.3,1797
28481,120523185,BattleBlock Theater,0.3,312
28482,120523185,Super Hexagon,0.3,2916
28483,120523185,Rocketbirds Hardboiled Chicken,0.3,2489
28484,120523185,Gone Home,0.2,1353
28485,120523185,Prison Architect,0.2,2288
28486,120523185,VVVVVV,0.2,3355
28487,120523185,KAMI,0.2,1638
28488,120523185,Spirits,0.2,2806
28489,120523185,Beat Hazard,0.1,324
28490,120523185,Eets Munchies,0.1,1023
28491,120523185,Beatbuddy Tale of the Guardians,0.1,325
28492,293350478,Dota 2,0.2,922
28493,81777905,BRINK,11.4,273
28494,65147980,Terraria,270.0,3007
28495,65147980,Portal 2,14.7,2259
28496,65147980,Portal,7.8,2258
28497,65147980,PixelJunk Shooter,2.8,2231
28498,65147980,Gun Metal,0.1,1411
28499,140911953,Saints Row The Third,14.9,2556
28500,140911953,Sacred Citadel,5.2,2550
28501,140911953,Sacred 2 Gold,2.0,2548
28502,186651907,Dota 2,0.3,922
28503,194885661,Dota 2,10.1,922
28504,194885661,Team Fortress 2,5.4,2994
28505,217463159,Dota 2,9.1,922
28506,254886921,America's Army Proving Grounds,6.7,149
28507,218053609,Team Fortress 2,0.7,2994
28508,181992323,Dota 2,0.4,922
28509,293376584,Counter-Strike Global Offensive,175.0,673
28510,175835155,Team Fortress 2,121.0,2994
28511,175835155,Caster,3.1,524
28512,175835155,Defy Gravity,1.4,819
28513,241606246,Dota 2,333.0,922
28514,125718913,FreeStyle2 Street Basketball,6.1,1263
28515,125718913,Trove,0.9,3308
28516,127992087,Dota 2,1267.0,922
28517,127992087,Counter-Strike Global Offensive,533.0,673
28518,127992087,Counter-Strike Source,152.0,675
28519,127992087,Darksiders II,55.0,765
28520,127992087,Saints Row The Third,31.0,2556
28521,127992087,Injustice Gods Among Us Ultimate Edition,23.0,1581
28522,127992087,The Darkness II,6.8,3055
28523,127992087,Saints Row IV,6.6,2554
28524,127992087,Left 4 Dead 2,3.7,1733
28525,127992087,"Warhammer 40,000 Dawn of War II  Retribution",1.2,3436
28526,127992087,Team Fortress 2,0.9,2994
28527,127992087,War Thunder,0.3,3415
28528,127992087,Counter-Strike,0.1,670
28529,250826540,Realm of the Mad God,54.0,2401
28530,250826540,Royal Quest,4.3,2510
28531,250826540,Unturned,3.1,3350
28532,250826540,PlanetSide 2,2.6,2237
28533,250826540,Magicka Wizard Wars,2.6,1842
28534,250826540,Cubic Castles,2.3,716
28535,250826540,Altitude,2.2,142
28536,250826540,Robocraft,1.9,2482
28537,250826540,Mitos.is The Game,1.4,1941
28538,250826540,Tactical Intervention,0.7,2971
28539,250826540,Strife,0.6,2881
28540,250826540,Spiral Knights,0.5,2805
28541,250826540,Brick-Force,0.5,430
28542,250826540,Red Crucible Firestorm,0.5,2411
28543,250826540,Happy Wars,0.4,1461
28544,250826540,Block N Load,0.4,377
28545,250826540,Boring Man - Online Tactical Stickman Combat,0.3,419
28546,250826540,Genesis Online,0.3,1322
28547,250826540,Gear Up,0.2,1317
28548,164313137,Dota 2,654.0,922
28549,164313137,Counter-Strike Source,3.2,675
28550,123338258,Left 4 Dead 2,5.1,1733
28551,298327915,Dota 2,185.0,922
28552,298327915,Trove,1.4,3308
28553,92420207,Call of Duty Modern Warfare 3 - Multiplayer,26.0,492
28554,92420207,Call of Duty Modern Warfare 3,12.8,491
28555,184987922,Counter-Strike Global Offensive,873.0,673
28556,184987922,H1Z1,212.0,1428
28557,184987922,Call of Duty World at War,22.0,494
28558,184987922,Saints Row IV,13.5,2554
28559,184987922,resident evil 4 / biohazard 4,6.6,3594
28560,184987922,Team Fortress 2,5.8,2994
28561,184987922,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,4.3,1988
28562,184987922,Call of Duty Black Ops III,3.0,486
28563,184987922,Resident Evil 5 / Biohazard 5,2.0,2432
28564,184987922,PAYDAY 2,1.4,2160
28565,184987922,Unturned,1.3,3350
28566,184987922,Dirty Bomb,1.0,878
28567,184987922,Resident Evil 6 / Biohazard 6,0.7,2433
28568,184987922,WARMODE,0.6,3399
28569,239031879,Dota 2,32.0,922
28570,62811725,"Warhammer 40,000 Dawn of War II",38.0,3435
28571,62811725,DayZ,30.0,777
28572,62811725,Left 4 Dead 2,19.4,1733
28573,62811725,The Stomping Land,12.8,3156
28574,62811725,Team Fortress 2,5.6,2994
28575,62811725,Loadout,2.0,1773
28576,62811725,Dota 2,1.4,922
28577,76894278,Alien Swarm,0.9,131
28578,76894278,Sam & Max 104 Abe Lincoln Must Die!,0.4,2568
28579,120650367,Dota 2,0.3,922
28580,18897058,Mafia II,0.4,1829
28581,18897058,Half-Life 2,0.4,1444
28582,18897058,Half-Life 2 Episode Two,0.3,1447
28583,279569452,The LEGO Movie - Videogame,21.0,3103
28584,143643478,The Witcher 3 Wild Hunt,95.0,3179
28585,143643478,Don't Starve Together Beta,78.0,917
28586,143643478,Divinity Original Sin,72.0,903
28587,143643478,Blackguards,55.0,359
28588,143643478,Synergy,25.0,2953
28589,143643478,Portal 2,18.6,2259
28590,143643478,Starbound,17.3,2848
28591,143643478,The Incredible Adventures of Van Helsing,15.1,3094
28592,143643478,The Incredible Adventures of Van Helsing II,15.1,3096
28593,143643478,The Incredible Adventures of Van Helsing III,9.1,3097
28594,143643478,Lara Croft and the Guardian of Light,8.2,1725
28595,143643478,Middle-earth Shadow of Mordor,7.2,1914
28596,143643478,Castle Crashers,6.9,526
28597,143643478,Portal,6.1,2258
28598,143643478,Mass Effect,5.2,1865
28599,143643478,Lara Croft and the Temple of Osiris,3.5,1726
28600,143643478,The Elder Scrolls V Skyrim,2.1,3067
28601,143643478,Dying Light,1.8,989
28602,143643478,PAYDAY 2,1.8,2160
28603,143643478,BioShock,1.7,346
28604,143643478,Magicka,0.5,1840
28605,143643478,Beyond Divinity,0.4,337
28606,143643478,Fallout New Vegas,0.2,1163
28607,166305056,Dota 2,0.6,922
28608,119970695,Dota 2,408.0,922
28609,201757829,Counter-Strike Global Offensive,338.0,673
28610,201757829,Mount & Blade Warband,75.0,1968
28611,201757829,Dota 2,69.0,922
28612,201757829,PAYDAY 2,33.0,2160
28613,201757829,Team Fortress 2,27.0,2994
28614,201757829,Arma 2 Operation Arrowhead,21.0,205
28615,201757829,Grand Theft Auto IV,21.0,1372
28616,201757829,Euro Truck Simulator 2,21.0,1084
28617,201757829,Neverwinter,17.4,2047
28618,201757829,Unturned,13.5,3350
28619,201757829,Sid Meier's Civilization V,11.3,2691
28620,201757829,Left 4 Dead 2,6.8,1733
28621,201757829,Magicka Wizard Wars,5.7,1842
28622,201757829,Trove,3.7,3308
28623,201757829,Super Meat Boy,3.3,2920
28624,201757829,Arma 2,3.1,201
28625,201757829,War of the Roses,2.3,3420
28626,201757829,Transformice,0.7,3287
28627,201757829,Boring Man - Online Tactical Stickman Combat,0.2,419
28628,197413514,Tom Clancy's Ghost Recon Phantoms - EU,49.0,3234
28629,246819283,Trove,0.8,3308
28630,134927689,Dota 2,83.0,922
28631,63291011,Team Fortress 2,0.4,2994
28632,92297975,Call of Duty Modern Warfare 3 - Multiplayer,1.5,492
28633,92297975,Call of Duty Modern Warfare 3,0.3,491
28634,209871270,Rocksmith 2014,7.5,2491
28635,99083518,Borderlands 2,416.0,414
28636,99083518,Sid Meier's Civilization V,172.0,2691
28637,99083518,The Elder Scrolls V Skyrim,95.0,3067
28638,99083518,Team Fortress 2,44.0,2994
28639,99083518,Dragon Age Origins - Ultimate Edition,32.0,934
28640,99083518,Fallout 3 - Game of the Year Edition,25.0,1161
28641,99083518,Borderlands The Pre-Sequel,24.0,416
28642,99083518,Borderlands,13.4,413
28643,99083518,The Witcher 2 Assassins of Kings Enhanced Edition,4.9,3178
28644,99083518,Batman Arkham City GOTY,4.1,297
28645,99083518,BioShock,4.1,346
28646,99083518,Lone Survivor The Director's Cut,2.8,1776
28647,99083518,The Witcher Enhanced Edition,2.3,3181
28648,99083518,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,2.1,2205
28649,99083518,Dota 2,0.2,922
28650,110881551,Counter-Strike Global Offensive,8.5,673
28651,142151125,Dota 2,4.3,922
28652,190708114,Darkest Hour A Hearts of Iron Game,111.0,761
28653,190708114,Arma 3,14.7,208
28654,190708114,Unturned,11.9,3350
28655,190708114,World of Guns Gun Disassembly,2.4,3501
28656,190708114,Robocraft,1.0,2482
28657,190708114,Navy Field 2  Conqueror of the Ocean,0.2,2035
28658,1713646,Half-Life 2 Deathmatch,0.7,1445
28659,222938490,Counter-Strike Global Offensive,25.0,673
28660,220602833,DayZ,117.0,777
28661,220602833,Counter-Strike Global Offensive,26.0,673
28662,220602833,Unturned,26.0,3350
28663,220602833,Garry's Mod,8.0,1313
28664,220602833,7 Days to Die,6.9,27
28665,220602833,Tactical Intervention,5.6,2971
28666,220602833,Red Crucible Firestorm,1.8,2411
28667,220602833,Source Filmmaker,0.9,2766
28668,220602833,War Thunder,0.3,3415
28669,220602833,Heroes & Generals,0.1,1496
28670,191854245,Dota 2,1.2,922
28671,200680033,LIMBO,5.1,1714
28672,168517892,Serious Sam HD The Second Encounter,0.3,2628
28673,183015196,Dota 2,2.1,922
28674,212267962,Dota 2,1.4,922
28675,85358812,Team Fortress 2,3.5,2994
28676,154014392,Dota 2,606.0,922
28677,154014392,Counter-Strike Global Offensive,111.0,673
28678,154014392,PAYDAY 2,43.0,2160
28679,154014392,Unturned,37.0,3350
28680,154014392,Terraria,35.0,3007
28681,154014392,Team Fortress 2,35.0,2994
28682,154014392,Robocraft,32.0,2482
28683,154014392,Don't Starve Together Beta,8.4,917
28684,154014392,Warframe,7.6,3426
28685,154014392,Borderlands,6.6,413
28686,154014392,Mitos.is The Game,4.6,1941
28687,154014392,Panzar,3.8,2180
28688,154014392,BattleBlock Theater,3.3,312
28689,154014392,Torchlight II,2.7,3259
28690,154014392,Magicka Wizard Wars,2.1,1842
28691,154014392,WAKFU,1.9,3398
28692,154014392,Left 4 Dead 2,1.4,1733
28693,154014392,Loadout,1.2,1773
28694,154014392,Dead Island Epidemic,1.1,783
28695,154014392,Don't Starve,0.9,916
28696,154014392,Floating Point,0.5,1224
28697,154014392,DiggerOnline,0.5,872
28698,154014392,Dragon Nest Europe,0.3,937
28699,154014392,Nosgoth,0.2,2077
28700,154014392,Running Shadow,0.2,2521
28701,154014392,Sparkle 2 Evo,0.2,2788
28702,154014392,Gear Up,0.2,1317
28703,154014392,War of the Roses,0.1,3420
28704,154014392,8BitMMO,0.1,29
28705,114922862,Dota 2,55.0,922
28706,58435428,Counter-Strike Global Offensive,1137.0,673
28707,58435428,Counter-Strike Source,224.0,675
28708,58435428,Team Fortress 2,173.0,2994
28709,58435428,Realm of the Mad God,134.0,2401
28710,58435428,The Elder Scrolls V Skyrim,80.0,3067
28711,58435428,Call of Duty Modern Warfare 2 - Multiplayer,78.0,490
28712,58435428,GunZ 2 The Second Duel,78.0,1414
28713,58435428,Borderlands 2,76.0,414
28714,58435428,Call of Duty Advanced Warfare - Multiplayer,62.0,478
28715,58435428,FINAL FANTASY XIV A Realm Reborn,48.0,1129
28716,58435428,Terraria,41.0,3007
28717,58435428,Call of Duty Black Ops - Multiplayer,35.0,480
28718,58435428,Fallout 4,34.0,1162
28719,58435428,Borderlands The Pre-Sequel,34.0,416
28720,58435428,Path of Exile,32.0,2197
28721,58435428,Risk of Rain,31.0,2475
28722,58435428,Magicite,29.0,1839
28723,58435428,Torchlight II,29.0,3259
28724,58435428,Garry's Mod,26.0,1313
28725,58435428,Starbound,14.3,2848
28726,58435428,Call of Duty Modern Warfare 3 - Multiplayer,14.1,492
28727,58435428,Neverwinter,10.1,2047
28728,58435428,Unturned,6.7,3350
28729,58435428,Spiral Knights,5.5,2805
28730,58435428,Dota 2,5.4,922
28731,58435428,Warframe,4.4,3426
28732,58435428,Firefall,3.2,1206
28733,58435428,Call of Duty Modern Warfare 2,3.2,489
28734,58435428,Left 4 Dead 2,3.1,1733
28735,58435428,Quake Live,2.1,2336
28736,58435428,Vindictus,2.1,3380
28737,58435428,Fallen Earth,1.9,1155
28738,58435428,Deepworld,1.4,812
28739,58435428,Magic Barrage - Bitferno,1.1,1832
28740,58435428,Dirty Bomb,1.0,878
28741,58435428,Call of Duty Black Ops,1.0,479
28742,58435428,UberStrike,0.9,3322
28743,58435428,Running Shadow,0.2,2521
28744,145754702,Rust,101.0,2523
28745,304081461,WARMODE,4.0,3399
28746,304081461,Unturned,0.6,3350
28747,304081461,Counter-Strike Nexon Zombies,0.1,674
28748,211894195,Dota 2,171.0,922
28749,227448167,Dota 2,9.1,922
28750,152476584,Serious Sam HD The Second Encounter,2.9,2628
28751,152476584,Team Fortress 2,2.4,2994
28752,199158451,Dota 2,155.0,922
28753,210708101,Football Manager 2015,91.0,1236
28754,212886835,Dota 2,5.5,922
28755,257528104,Cities Skylines,37.0,573
28756,41751393,Counter-Strike Source,55.0,675
28757,41751393,Day of Defeat Source,2.6,776
28758,41751393,Half-Life 2 Deathmatch,1.3,1445
28759,41751393,Half-Life 2 Lost Coast,0.6,1448
28760,125017535,Counter-Strike Global Offensive,4021.0,673
28761,125017535,Team Fortress 2,294.0,2994
28762,125017535,Call of Duty Black Ops - Multiplayer OSX,60.0,481
28763,125017535,Borderlands 2,54.0,414
